Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V4,Charging,Barangaroo,Bar1,05:35,Barangaroo,Bar1,05:40
V4,Charging,Circular Quay,CQ4,05:50,Circular Quay,CQ4,05:55
V4,F6 - Mosman (peak),Circular Quay,CQ3,05:55,Circular Quay,CQ1,06:46
V4,Waiting,Circular Quay,CQ3,06:50,Circular Quay,CQ3,06:55
V4,F6 - Mosman (peak),Circular Quay,CQ3,06:55,Circular Quay,CQ1,07:46
V4,F8 - Cockatoo Island,Circular Quay,CQ1,07:50,Circular Quay,CQ2,09:02
V4,Charging,Circular Quay,CQ2,09:05,Circular Quay,CQ2,09:10
V4,Charging,Circular Quay,CQ2,09:10,Circular Quay,CQ2,09:15
V4,F2 - Taronga Zoo (off peak),Circular Quay,CQ3,09:15,Circular Quay,CQ5,09:55
V4,F6 - Mosman (off peak),Circular Quay,CQ4,09:55,Circular Quay,CQ2,10:49
V4,Crew Break,Barangaroo,Bar4,11:00,Barangaroo,Bar4,11:30
